DateTime,Deviation,DirectionNum,DirectionText,Lat,Lon,RouteID,TripEndTime,TripHeadsign,TripID,TripStartTime,VehicleID
2018-04-10 18:22:40,1.0,1,SOUTH,38.842827,-77.051727,MW1,2018-04-10 18:34:00,METROWAY - BRADDOCK ROAD STATION,26969,2018-04-10 18:09:00,2671
2018-04-10 18:22:51,7.0,0,EAST,38.865921,-76.981979,V2,2018-04-10 18:49:00,CAPITOL HEIGHTS STATION,18055,2018-04-10 18:09:00,7323
2018-04-10 18:22:54,6.0,0,EAST,38.830986,-77.002708,W1,2018-04-10 18:44:00,SOUTHERN AVE STATION,85153,2018-04-10 18:09:00,3047
2018-04-10 18:23:02,0.0,1,SOUTH,39.083656,-77.077942,Y7,2018-04-10 19:00:00,SILVER SPRING STATION,105695,2018-04-10 18:09:00,6024
2018-04-10 18:22:54,5.0,1,SOUTH,39.136364,-77.069321,Y8,2018-04-10 19:10:00,SILVER SPRING STATION,105699,2018-04-10 18:09:00,7371
2018-04-10 18:22:48,11.0,1,WEST,38.902531,-77.038467,16Y,2018-04-10 18:51:00,BARCROFT,55965,2018-04-10 18:10:00,2636
2018-04-10 18:22:53,13.0,1,SOUTH,38.867126,-77.054039,17M,2018-04-10 18:51:00,NORTH SPRINGFIELD,72544,2018-04-10 18:10:00,8082
2018-04-10 18:22:45,4.0,1,WEST,38.822502,-77.126282,18P,2018-04-10 19:00:00,BURKE CENTRE,59579,2018-04-10 18:10:00,8094
2018-04-10 18:22:58,3.0,1,WEST,38.833317,-77.086945,22C,2018-04-10 18:50:00,BALLSTON,53025,2018-04-10 18:10:00,6354
2018-04-10 18:22:58,1.0,1,WEST,38.844841,-77.069084,23B,2018-04-10 18:57:00,BALLSTON,58572,2018-04-10 18:10:00,2583
2018-04-10 18:22:57,-4.0,1,SOUTH,38.849163,-77.123924,25B,2018-04-10 19:13:00,VAN DORN ST STATION,38201,2018-04-10 18:10:00,6156
2018-04-10 18:22:52,3.0,1,WEST,38.812145,-77.105682,29N,2018-04-10 19:24:00,VIENNA STATION,43501,2018-04-10 18:10:00,7176
2018-04-10 18:23:05,5.0,0,EAST,38.875259,-77.214195,2A,2018-04-10 18:52:00,BALLSTON,10894,2018-04-10 18:10:00,3756
2018-04-10 18:22:38,0.0,0,NORTH,38.90147,-77.037346,42,2018-04-10 18:54:00,MT PLEASANT VIA ADAMS MORGAN,84400,2018-04-10 18:10:00,6506
2018-04-10 18:22:49,4.0,1,WEST,38.886452,-77.088249,4B,2018-04-10 18:49:00,SEVEN CORNERS,93316,2018-04-10 18:10:00,2621
2018-04-10 18:23:04,-2.0,0,EAST,38.947754,-77.303566,5A,2018-04-10 19:05:00,L'ENFANT PLAZA STATION,11781,2018-04-10 18:10:00,2712
2018-04-10 18:23:04,4.0,1,SOUTH,38.955597,-77.019798,62,2018-04-10 18:28:00,GEORGIA AVE - PETWORTH STATION,69493,2018-04-10 18:10:00,6536
2018-04-10 18:22:53,7.0,0,NORTH,38.900661,-77.027008,64,2018-04-10 18:50:00,FORT TOTTEN,44965,2018-04-10 18:10:00,7341
2018-04-10 18:22:59,0.0,0,NORTH,38.869148,-77.053658,7M,2018-04-10 18:20:00,PENTAGON,81061,2018-04-10 18:10:00,2596
2018-04-10 18:22:47,0.0,0,NORTH,38.868782,-77.053383,7P,2018-04-10 18:20:00,PENTAGON,34910,2018-04-10 18:10:00,6028
2018-04-10 18:22:36,8.0,1,SOUTH,38.896824,-77.043365,7Y,2018-04-10 19:04:00,SOUTHERN TOWERS,74276,2018-04-10 18:10:00,2639
2018-04-10 18:23:00,1.0,0,NORTH,38.937714,-76.958061,83,2018-04-10 19:03:00,CHERRY HILL,76434,2018-04-10 18:10:00,2200
2018-04-10 18:23:05,2.0,1,SOUTH,38.828629,-77.112259,8W,2018-04-10 18:38:00,MARK CENTER VIA FOXCHASE,2831,2018-04-10 18:10:00,6473
2018-04-10 18:22:59,-1.0,0,NORTH,38.876598,-76.992416,90,2018-04-10 19:22:00,ELLINGTON BRIDGE,14565,2018-04-10 18:10:00,6330
2018-04-10 18:22:55,8.0,0,NORTH,38.896812,-76.905998,A12,2018-04-10 19:06:00,CAPITAL PLAZA,90551,2018-04-10 18:10:00,7036
2018-04-10 18:23:06,1.0,0,NORTH,38.825329,-77.012535,A4,2018-04-10 18:45:00,COAST GUARD HQ VIA ANACOSTIA STATION,67153,2018-04-10 18:10:00,8021
2018-04-10 18:22:50,0.0,1,WEST,38.981239,-76.82972,B27,2018-04-10 18:35:00,NEW CARROLLTON STATION,72488,2018-04-10 18:10:00,6204
2018-04-10 18:22:43,5.0,0,EAST,38.967621,-76.854797,B27,2018-04-10 18:36:00,BOWIE STATE UNIVERSITY,72384,2018-04-10 18:10:00,7076
2018-04-10 18:22:37,6.0,1,WEST,38.897457,-76.718323,C21,2018-04-10 19:06:00,ADDISON RD STATION,30578,2018-04-10 18:10:00,7409
2018-04-10 18:22:50,5.0,1,WEST,38.901264,-77.029572,D1,2018-04-10 18:48:00,GLOVER PARK,36636,2018-04-10 18:10:00,6496
2018-04-10 18:22:59,1.0,1,WEST,38.910717,-77.066788,D2,2018-04-10 18:30:00,GLOVER PARK,51244,2018-04-10 18:10:00,3069
2018-04-10 18:22:43,7.0,0,EAST,38.995472,-77.02459,F4,2018-04-10 19:09:00,NEW CARROLLTON STATION,95608,2018-04-10 18:10:00,7063
2018-04-10 18:22:53,4.0,1,SOUTH,38.833218,-76.959618,H11,2018-04-10 18:42:00,TEMPLE HILLS,76063,2018-04-10 18:10:00,7408
2018-04-10 18:23:01,1.0,0,EAST,38.870361,-76.92186,J12,2018-04-10 18:49:00,FORESTVILLE VIA PRESIDENTIAL PARKWAY,75441,2018-04-10 18:10:00,6181
2018-04-10 18:23:02,3.0,1,WEST,38.992691,-77.060783,J2,2018-04-10 18:56:00,MONTGOMERY MALL,32686,2018-04-10 18:10:00,7241
2018-04-10 18:23:06,4.0,1,SOUTH,38.850334,-76.905754,K12,2018-04-10 18:48:00,BRANCH AVE STATION,49222,2018-04-10 18:10:00,6200
2018-04-10 18:22:37,1.0,1,SOUTH,38.94389,-77.063362,L2,2018-04-10 18:50:00,FARRAGUT SQUARE,39598,2018-04-10 18:10:00,7137
2018-04-10 18:22:49,5.0,1,WEST,38.854748,-76.899536,P12,2018-04-10 19:11:00,EASTOVER,44385,2018-04-10 18:10:00,7390
2018-04-10 18:23:01,1.0,1,SOUTH,38.820415,-77.000793,P19,2018-04-10 18:53:00,FORT WASHINGTON PARK & RIDE,88604,2018-04-10 18:10:00,8104
2018-04-10 18:22:52,10.0,1,WEST,38.875149,-76.939224,P99,2018-04-10 18:25:00,SHUTTLE,53251,2018-04-10 18:10:00,7306
2018-04-10 18:22:46,2.0,0,EAST,38.93708,-76.959351,T14,2018-04-10 18:58:00,NEW CARROLLTON STATION,59843,2018-04-10 18:10:00,6215
2018-04-10 18:23:03,5.0,1,SOUTH,38.888103,-76.936821,U8,2018-04-10 18:24:00,BENNING HEIGHTS,46534,2018-04-10 18:10:00,6120
2018-04-10 18:23:06,2.0,1,ANTICLKW,38.853565,-76.98365,W8,2018-04-10 18:50:00,GARFIELD - ANACOSTIA LOOP,28429,2018-04-10 18:10:00,3044
2018-04-10 18:22:56,3.0,1,WEST,38.898548,-76.97393,X2,2018-04-10 18:47:00,LAFAYETTE SQUARE,106240,2018-04-10 18:10:00,5410
2018-04-10 18:23:01,4.0,0,NORTH,39.004993,-77.037659,Y7,2018-04-10 19:12:00,ICC PARK & RIDE VIA LEISURE WORLD,57808,2018-04-10 18:10:00,6031
2018-04-10 18:22:35,5.0,1,SOUTH,38.952511,-77.012321,64,2018-04-10 18:54:00,FEDERAL TRIANGLE,45521,2018-04-10 18:11:00,7338
2018-04-10 18:22:48,0.0,1,SOUTH,38.917007,-77.035133,90,2018-04-10 19:10:00,ANACOSTIA STATION,14969,2018-04-10 18:11:00,8029
2018-04-10 18:23:03,0.0,1,SOUTH,38.83667,-77.007057,A8,2018-04-10 18:37:00,LIVINGSTON VIA SOUTH CAPITOL,64532,2018-04-10 18:11:00,8074
2018-04-10 18:22:45,-9.0,1,SOUTH,38.766048,-76.885178,C11,2018-04-10 18:32:00,CLINTON PARK & RIDE,38025,2018-04-10 18:11:00,7312
2018-04-10 18:22:49,10.0,1,WEST,38.916103,-77.01741,G2,2018-04-10 18:49:00,GEORGETOWN UNIVERSITY,89060,2018-04-10 18:11:00,3071
2018-04-10 18:23:04,1.0,0,NORTH,38.85791,-77.05127,MW1,2018-04-10 18:22:00,METROWAY - CRYSTAL CITY,27355,2018-04-10 18:11:00,2644
2018-04-10 18:22:46,3.0,0,NORTH,39.052467,-77.075974,Q6,2018-04-10 18:55:00,SHADY GROVE STATION,9655,2018-04-10 18:11:00,6017
2018-04-10 18:23:00,0.0,0,LOOP,38.766705,-77.169571,S80,2018-04-10 18:21:00,FRANCONIA SPRINGFIELD,72208,2018-04-10 18:11:00,3085
2018-04-10 18:22:47,6.0,1,WEST,38.90062,-76.982544,X8,2018-04-10 18:28:00,UNION STATION,36972,2018-04-10 18:11:00,2559
2018-04-10 18:22:53,-1.0,1,SOUTH,39.083038,-76.942558,Z6,2018-04-10 19:06:00,SILVER SPRING STATION,25887,2018-04-10 18:11:00,7383
2018-04-10 18:23:02,9.0,0,EAST,38.857807,-77.104538,16G,2018-04-10 18:32:00,PENTAGON CITY STATION,24809,2018-04-10 18:12:00,2723
2018-04-10 18:23:05,2.0,1,WEST,38.864834,-77.078156,16H,2018-04-10 18:42:00,SKYLINE CITY,24033,2018-04-10 18:12:00,2591
2018-04-10 18:22:44,11.0,1,SOUTH,38.868717,-77.052994,17K,2018-04-10 18:59:00,KINGS PARK WEST,70101,2018-04-10 18:12:00,8078
2018-04-10 18:22:56,3.0,1,WEST,38.899841,-77.20565,3T,2018-04-10 18:39:00,MCLEAN STA,9022,2018-04-10 18:12:00,3762
2018-04-10 18:22:39,0.0,0,NORTH,38.902836,-77.029587,63,2018-04-10 19:02:00,TAKOMA STATION,69161,2018-04-10 18:12:00,7212
2018-04-10 18:22:55,3.0,0,EAST,38.935204,-77.072762,96,2018-04-10 19:32:00,CAPITOL HEIGHTS STATION,104494,2018-04-10 18:12:00,2522
2018-04-10 18:22:58,11.0,0,NORTH,38.823914,-77.002144,A6,2018-04-10 18:36:00,ANACOSTIA STATION,65542,2018-04-10 18:12:00,6344
2018-04-10 18:22:32,2.0,1,SOUTH,38.897373,-77.029709,A9,2018-04-10 19:00:00,LIVINGSTON VIA SOUTH CAPITOL,5132,2018-04-10 18:12:00,6423
2018-04-10 18:22:49,-2.0,0,NORTH,38.804432,-76.906311,C13,2018-04-10 18:30:00,BRANCH AVE STATION,38009,2018-04-10 18:12:00,6123
2018-04-10 18:23:04,1.0,0,EAST,38.822514,-76.999809,D13,2018-04-10 19:06:00,CAMP SPRINGS,68016,2018-04-10 18:12:00,6138
2018-04-10 18:23:02,10.0,1,SOUTH,38.952602,-76.997078,E2,2018-04-10 18:38:00,IVY CITY,79879,2018-04-10 18:12:00,2505
2018-04-10 18:22:13,9.0,0,NORTH,38.861759,-76.994041,P6,2018-04-10 19:17:00,RHODE ISLAND AVE STATION,60606,2018-04-10 18:12:00,8042
2018-04-10 18:23:03,1.0,0,NORTH,38.901348,-77.027184,S2,2018-04-10 19:21:00,SILVER SPRING STATION,108518,2018-04-10 18:12:00,5474
2018-04-10 18:22:36,0.0,0,EAST,38.846432,-77.118996,16J,2018-04-10 18:42:00,PENTAGON,23556,2018-04-10 18:13:00,2619
2018-04-10 18:22:38,-1.0,0,NORTH,38.908035,-77.031952,54,2018-04-10 19:06:00,TAKOMA STATION,54039,2018-04-10 18:13:00,7354
2018-04-10 18:23:03,10.0,1,SOUTH,38.862759,-76.995758,A7,2018-04-10 18:35:00,LIVINGSTON VIA WHEELER RD,64290,2018-04-10 18:13:00,6314
2018-04-10 18:23:02,6.0,1,WEST,38.905552,-77.040886,N4,2018-04-10 18:52:00,FRIENDSHIP HEIGHTS,77527,2018-04-10 18:13:00,7162
2018-04-10 18:22:37,4.0,0,NORTH,38.904732,-77.036514,S9,2018-04-10 18:47:00,16TH & COLORADO,5352,2018-04-10 18:13:00,6455
2018-04-10 18:23:03,-1.0,0,NORTH,38.908829,-76.933197,U7,2018-04-10 18:25:00,DEANWOOD STATION,18775,2018-04-10 18:13:00,3002
2018-04-10 18:23:03,0.0,0,EAST,38.879303,-77.019073,V1,2018-04-10 19:00:00,BENNING HEIGHTS,16987,2018-04-10 18:13:00,6109
2018-04-10 18:22:51,-3.0,1,WEST,38.899529,-76.945625,V4,2018-04-10 18:56:00,NAVY YARD - BALLPARK STATION,17067,2018-04-10 18:13:00,6128
2018-04-10 18:22:43,4.0,1,WEST,38.869827,-77.064888,16J,2018-04-10 18:49:00,CULMORE,22820,2018-04-10 18:14:00,2164
2018-04-10 18:22:54,-2.0,0,NORTH,38.906719,-77.041702,43,2018-04-10 18:44:00,MT PLEASANT VIA ADAMS MORGAN,84536,2018-04-10 18:14:00,7119
2018-04-10 18:22:40,-29.0,1,SOUTH,38.908844,-77.024002,79,2018-04-10 19:04:00,ARCHIVES,3251,2018-04-10 18:14:00,7099
2018-04-10 18:23:04,1.0,0,NORTH,38.854591,-76.969841,92,2018-04-10 19:09:00,REEVES CENTER - 14TH & U NW,14569,2018-04-10 18:14:00,6301
2018-04-10 18:22:55,2.0,1,SOUTH,38.853951,-76.984741,94,2018-04-10 18:28:00,STANTON RD,22200,2018-04-10 18:14:00,8072
2018-04-10 18:22:51,-1.0,0,NORTH,38.931561,-76.91951,F1,2018-04-10 19:14:00,TAKOMA STATION,37672,2018-04-10 18:14:00,7064
2018-04-10 18:22:51,9.0,0,NORTH,38.893532,-77.0401,L1,2018-04-10 19:10:00,CHEVY CHASE CIRCLE,39232,2018-04-10 18:14:00,7112
2018-04-10 18:23:01,0.0,0,LOOP,38.769341,-77.156723,S80,2018-04-10 18:28:00,METRO PARK,71788,2018-04-10 18:14:00,3083
2018-04-10 18:22:59,3.0,1,WEST,38.845818,-76.979446,W1,2018-04-10 18:48:00,FORT DRUM,85089,2018-04-10 18:14:00,3751
2018-04-10 18:22:54,1.0,0,NORTH,38.8097,-77.045929,10B,2018-04-10 19:16:00,BALLSTON,31467,2018-04-10 18:15:00,6548
2018-04-10 18:23:03,2.0,1,WEST,38.842545,-77.08313,16L,2018-04-10 19:05:00,ANNANDALE,55573,2018-04-10 18:15:00,6535
2018-04-10 18:22:54,5.0,1,SOUTH,38.852222,-77.074982,18H,2018-04-10 19:11:00,ORANGE HUNT,88210,2018-04-10 18:15:00,2718
2018-04-10 18:22:59,1.0,0,EAST,38.871937,-77.108688,22B,2018-04-10 18:29:00,BARCROFT,52541,2018-04-10 18:15:00,6150
2018-04-10 18:22:42,3.0,0,NORTH,38.832882,-77.103836,28F,2018-04-10 18:28:00,PENTAGON,4940,2018-04-10 18:15:00,6353
2018-04-10 18:22:57,4.0,1,SOUTH,38.858883,-77.070343,29G,2018-04-10 18:55:00,ANNANDALE,80765,2018-04-10 18:15:00,8102
2018-04-10 18:22:58,1.0,1,WEST,38.883781,-77.13356,2A,2018-04-10 18:59:00,DUNN LORING STATION,10750,2018-04-10 18:15:00,6584
2018-04-10 18:22:54,8.0,0,EAST,38.825413,-77.218208,3A,2018-04-10 18:49:00,EAST FALLS CHURCH STATION,73184,2018-04-10 18:15:00,7197
2018-04-10 18:23:05,3.0,0,NORTH,38.829647,-77.125053,7A,2018-04-10 18:43:00,PENTAGON,74836,2018-04-10 18:15:00,2625
2018-04-10 18:22:51,4.0,0,NORTH,38.860889,-77.001549,A4,2018-04-10 18:23:00,COAST GUARD HQ,66989,2018-04-10 18:15:00,8011
2018-04-10 18:23:02,1.0,0,EAST,38.959175,-76.86657,B24,2018-04-10 19:02:00,BOWIE PARK & RIDE,35292,2018-04-10 18:15:00,7041
2018-04-10 18:22:35,1.0,0,EAST,38.84977,-76.949837,C12,2018-04-10 18:53:00,BRANCH AVE STATION,70905,2018-04-10 18:15:00,6124
2018-04-10 18:23:02,8.0,1,WEST,39.010818,-76.910149,C2,2018-04-10 19:17:00,WHEATON STATION,12701,2018-04-10 18:15:00,7366
2018-04-10 18:22:54,1.0,0,EAST,38.889488,-76.864761,C22,2018-04-10 19:10:00,POINTER RIDGE,30830,2018-04-10 18:15:00,7023
2018-04-10 18:22:48,7.0,0,NORTH,38.898346,-77.008957,D8,2018-04-10 19:07:00,WASHINGTON HOSPITAL CENTER,47629,2018-04-10 18:15:00,6168
2018-04-10 18:22:58,4.0,0,EAST,38.964863,-77.075874,E4,2018-04-10 18:47:00,FORT TOTTEN,103739,2018-04-10 18:15:00,7155
2018-04-10 18:22:38,15.0,0,NORTH,38.916348,-76.916077,F8,2018-04-10 19:16:00,TAKOMA-LANGLEY CROSSROADS TRANSIT CENTER,95310,2018-04-10 18:15:00,7068
2018-04-10 18:22:36,2.0,0,EAST,38.907654,-77.063141,G2,2018-04-10 18:59:00,LEDROIT PARK - HOWARD UNIVERSITY,89272,2018-04-10 18:15:00,3072
2018-04-10 18:22:47,0.0,0,EAST,38.933502,-76.974174,G8,2018-04-10 18:33:00,AVONDALE,645,2018-04-10 18:15:00,2513
2018-04-10 18:22:47,3.0,0,EAST,38.908989,-77.031532,G9,2018-04-10 18:50:00,RHODE ISLAND AVE + EASTERN AVE,34822,2018-04-10 18:15:00,2810
2018-04-10 18:22:43,2.0,0,EAST,38.928757,-77.033058,H8,2018-04-10 18:58:00,RHODE ISLAND AVE STATION,91203,2018-04-10 18:15:00,7350
2018-04-10 18:23:02,3.0,0,NORTH,38.955666,-77.008957,K6,2018-04-10 19:00:00,WHITE OAK,86377,2018-04-10 18:15:00,7230
2018-04-10 18:22:55,4.0,0,EAST,38.87598,-76.976372,M6,2018-04-10 18:28:00,FAIRFAX VILLAGE,48228,2018-04-10 18:15:00,6131
2018-04-10 18:22:35,4.0,1,WEST,38.832672,-76.986656,NH1,2018-04-10 18:46:00,NATIONAL HARBOR,73666,2018-04-10 18:15:00,8035
2018-04-10 18:22:50,2.0,0,NORTH,38.99926,-77.031517,Q4,2018-04-10 19:07:00,ROCKVILLE STATION,9635,2018-04-10 18:15:00,6365
2018-04-10 18:22:45,0.0,0,NORTH,38.694248,-77.143562,REX,2018-04-10 19:13:00,KING STREET - OLD TOWN STATION,16523,2018-04-10 18:15:00,6554
2018-04-10 18:22:35,4.0,1,WEST,38.902779,-76.937256,U4,2018-04-10 18:31:00,RIVER TERRACE,79258,2018-04-10 18:15:00,3029
2018-04-10 18:23:01,1.0,1,SOUTH,38.903381,-76.943367,U7,2018-04-10 18:26:00,MINNESOTA AVE STATION,18383,2018-04-10 18:15:00,3005
2018-04-10 18:23:01,1.0,0,NORTH,38.889275,-76.937225,U8,2018-04-10 18:30:00,MINNESOTA AVE STATION,46494,2018-04-10 18:15:00,7321
2018-04-10 18:22:52,0.0,0,EAST,38.879013,-76.988678,V4,2018-04-10 18:59:00,CAPITOL HEIGHTS STATION,17779,2018-04-10 18:15:00,7332
2018-04-10 18:22:45,3.0,1,SOUTH,38.831532,-76.988075,W14,2018-04-10 19:01:00,FORT WASHINGTON FOREST VIA FRIENDLY,63336,2018-04-10 18:15:00,8087
2018-04-10 18:22:55,4.0,1,WEST,38.8386,-76.993553,W2,2018-04-10 19:11:00,WASHINGTON OVERLOOK,32446,2018-04-10 18:15:00,3045
2018-04-10 18:23:04,8.0,0,EAST,38.896797,-77.007835,X8,2018-04-10 18:33:00,CARVER TERRACE,36736,2018-04-10 18:15:00,6163
2018-04-10 18:22:42,3.0,0,NORTH,38.999466,-77.025917,Z11,2018-04-10 19:05:00,BURTONSVILLE PARK & RIDE,58254,2018-04-10 18:15:00,7237
2018-04-10 18:22:54,7.0,0,NORTH,38.994621,-77.03035,Z8,2018-04-10 18:59:00,CASTLE BLVD,26134,2018-04-10 18:15:00,6026
2018-04-10 18:22:39,3.0,1,SOUTH,38.916382,-77.022308,92,2018-04-10 19:14:00,CONGRESS HEIGHTS STATION,14961,2018-04-10 18:16:00,8051
2018-04-10 18:22:36,-2.0,1,WEST,38.956726,-77.016167,E4,2018-04-10 18:48:00,FRIENDSHIP HEIGHTS,103391,2018-04-10 18:16:00,7164
2018-04-10 18:23:02,0.0,1,WEST,38.971302,-77.07119,E6,2018-04-10 18:30:00,FRIENDSHIP HEIGHTS,75197,2018-04-10 18:16:00,3077
2018-04-10 18:23:02,5.0,0,EAST,39.028461,-77.138786,J3,2018-04-10 19:04:00,SILVER SPRING STATION,33380,2018-04-10 18:16:00,7272
2018-04-10 18:23:03,2.0,0,EAST,38.92664,-76.981133,T18,2018-04-10 18:56:00,NEW CARROLLTON STATION,89590,2018-04-10 18:16:00,7395
2018-04-10 18:22:45,5.0,0,NORTH,38.897163,-77.049911,31,2018-04-10 19:00:00,FRIENDSHIP HEIGHTS,97067,2018-04-10 18:17:00,7134
2018-04-10 18:22:38,-1.0,0,NORTH,38.920856,-76.886078,F12,2018-04-10 18:51:00,NEW CARROLLTON STATION,45,2018-04-10 18:17:00,7048
2018-04-10 18:23:05,2.0,1,WEST,38.869305,-77.064011,16G,2018-04-10 18:50:00,COLUMBIA HEIGHTS WEST,24041,2018-04-10 18:18:00,2617
2018-04-10 18:22:39,0.0,1,SOUTH,38.924484,-77.040031,42,2018-04-10 18:50:00,GALLERY PLACE,83612,2018-04-10 18:18:00,6445
2018-04-10 18:22:49,1.0,0,NORTH,38.899555,-77.050354,80,2018-04-10 19:37:00,FORT TOTTEN,87187,2018-04-10 18:18:00,2679
2018-04-10 18:23:05,0.0,1,SOUTH,38.861565,-76.995148,A4,2018-04-10 18:55:00,DC VILLAGE VIA FORT DRUM,66375,2018-04-10 18:18:00,8017
2018-04-10 18:22:54,4.0,1,WEST,38.923618,-76.962868,H6,2018-04-10 18:48:00,BROOKLAND STATION,40414,2018-04-10 18:18:00,3011
2018-04-10 18:23:04,0.0,0,NORTH,38.822735,-77.049973,MW1,2018-04-10 18:44:00,METROWAY - PENTAGON CITY,27343,2018-04-10 18:18:00,2628
2018-04-10 18:22:58,1.0,0,NORTH,38.957294,-77.001846,R2,2018-04-10 19:13:00,CALVERTON,81675,2018-04-10 18:18:00,2528
2018-04-10 18:23:02,2.0,0,NORTH,38.901421,-77.035637,S9,2018-04-10 19:05:00,SILVER SPRING STATION,5728,2018-04-10 18:18:00,6465
2018-04-10 18:22:46,5.0,0,EAST,38.892006,-76.961029,U4,2018-04-10 18:25:00,MINNESOTA AVE STATION,78670,2018-04-10 18:18:00,3030
2018-04-10 18:22:42,-2.0,1,SOUTH,38.899506,-76.925125,W4,2018-04-10 19:14:00,ANACOSTIA STATION,94596,2018-04-10 18:18:00,7304
2018-04-10 18:22:40,2.0,1,SOUTH,38.859016,-76.995422,A2,2018-04-10 18:50:00,SOUTHERN AVE STATION,63756,2018-04-10 18:19:00,8045
2018-04-10 18:22:53,0.0,1,WEST,38.92255,-76.961166,B8,2018-04-10 18:39:00,RHODE ISLAND AVE STATION,49643,2018-04-10 18:19:00,3006
2018-04-10 18:22:36,1.0,0,EAST,39.041214,-77.05249,C2,2018-04-10 19:23:00,GREENBELT STATION,13137,2018-04-10 18:19:00,6390
2018-04-10 18:23:00,-2.0,1,WEST,38.956768,-77.002426,E4,2018-04-10 19:00:00,FRIENDSHIP HEIGHTS,103395,2018-04-10 18:19:00,6165
2018-04-10 18:23:04,3.0,0,EAST,38.937195,-76.991714,H6,2018-04-10 18:33:00,FORT LINCOLN,40862,2018-04-10 18:19:00,3020
2018-04-10 18:22:47,3.0,0,NORTH,38.863014,-76.995956,W4,2018-04-10 19:29:00,DEANWOOD STATION,94034,2018-04-10 18:19:00,6118
2018-04-10 18:22:44,4.0,0,NORTH,38.847767,-77.008041,W9,2018-04-10 18:35:00,L'ENFANT PLAZA STATION,68913,2018-04-10 18:19:00,6422
2018-04-10 18:23:04,3.0,1,WEST,38.902531,-77.035133,16Y,2018-04-10 18:55:00,BARCROFT,55957,2018-04-10 18:20:00,2629
2018-04-10 18:22:40,3.0,1,SOUTH,38.868675,-77.053627,17G,2018-04-10 19:10:00,GEORGE MASON UNIVERSITY,70081,2018-04-10 18:20:00,7186
2018-04-10 18:22:39,1.0,1,WEST,38.880024,-77.110893,1A,2018-04-10 19:18:00,VIENNA STATION,19726,2018-04-10 18:20:00,6596
2018-04-10 18:22:37,2.0,1,WEST,38.88129,-77.227638,1C,2018-04-10 19:21:00,WEST OX ROAD & ALLIANCE DRIVE,20791,2018-04-10 18:20:00,3755
2018-04-10 18:22:42,2.0,1,SOUTH,38.868942,-77.053253,21A,2018-04-10 18:52:00,LANDMARK,72792,2018-04-10 18:20:00,8063
2018-04-10 18:23:06,2.0,1,WEST,38.867424,-77.06057,22F,2018-04-10 18:45:00,N V C C - ALEXANDRIA,53017,2018-04-10 18:20:00,3033
2018-04-10 18:22:48,2.0,0,NORTH,38.799183,-77.131012,25B,2018-04-10 19:23:00,BALLSTON,38537,2018-04-10 18:20:00,2652
2018-04-10 18:23:02,3.0,0,EAST,38.894005,-77.189217,28A,2018-04-10 19:56:00,KING STREET - OLD TOWN STATION,50121,2018-04-10 18:20:00,2194
2018-04-10 18:22:57,2.0,1,SOUTH,38.868687,-77.054161,28G,2018-04-10 18:52:00,SKYLINE CITY,4860,2018-04-10 18:20:00,2590
2018-04-10 18:23:01,0.0,1,WEST,38.90134,-77.044647,38B,2018-04-10 19:05:00,BALLSTON,8240,2018-04-10 18:20:00,7200
2018-04-10 18:23:02,3.0,1,WEST,38.902527,-77.034744,3Y,2018-04-10 19:05:00,EAST FALLS CHURCH STATION,20593,2018-04-10 18:20:00,2170
2018-04-10 18:22:40,2.0,1,WEST,38.894974,-77.072273,4A,2018-04-10 18:52:00,SEVEN CORNERS,93476,2018-04-10 18:20:00,2176
2018-04-10 18:22:41,0.0,1,SOUTH,38.973782,-77.022255,54,2018-04-10 19:13:00,METRO CENTER,54531,2018-04-10 18:20:00,7206
2018-04-10 18:22:48,1.0,0,NORTH,38.894253,-77.021873,70,2018-04-10 19:18:00,SILVER SPRING STATION,106883,2018-04-10 18:20:00,5436
2018-04-10 18:23:05,3.0,0,NORTH,38.830208,-77.114265,7M,2018-04-10 18:30:00,PENTAGON,81057,2018-04-10 18:20:00,2642
2018-04-10 18:22:50,1.0,0,NORTH,38.944767,-76.860901,87,2018-04-10 19:22:00,LAUREL,56445,2018-04-10 18:20:00,7046
2018-04-10 18:22:47,3.0,1,SOUTH,38.868263,-77.053276,8Z,2018-04-10 18:52:00,QUAKER LANE,2931,2018-04-10 18:20:00,2592
2018-04-10 18:23:04,1.0,1,SOUTH,38.938873,-76.910278,A12,2018-04-10 19:19:00,ADDISON RD STATION,90275,2018-04-10 18:20:00,7066
2018-04-10 18:22:58,-2.0,0,NORTH,38.864384,-76.986961,B2,2018-04-10 19:02:00,BLADENSBURG & V NE,29387,2018-04-10 18:20:00,2579
2018-04-10 18:22:59,2.0,0,EAST,38.895935,-76.844292,C26,2018-04-10 18:48:00,EAST KETTERING,30826,2018-04-10 18:20:00,7404
2018-04-10 18:22:46,1.0,0,EAST,39.045338,-77.112068,C8,2018-04-10 19:37:00,COLLEGE PARK STATION,1928,2018-04-10 18:20:00,7235
2018-04-10 18:23:03,1.0,1,WEST,38.909595,-77.048134,D2,2018-04-10 18:40:00,GLOVER PARK,51240,2018-04-10 18:20:00,3081
2018-04-10 18:23:04,3.0,1,WEST,38.901421,-77.039413,D6,2018-04-10 19:05:00,SIBLEY HOSPITAL,61442,2018-04-10 18:20:00,7145
2018-04-10 18:23:00,2.0,1,WEST,38.932178,-76.969887,G9,2018-04-10 18:51:00,FRANKLIN SQUARE,34702,2018-04-10 18:20:00,2808
